2095-8,Cholesterol.in HDL/Cholesterol.total,CHEM,Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; HDLc; HDL-C; Heart Disease; High density lipoprotein cholesterols; Lipid; Mass concentration ratio; Mass ratio; MCRto; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TC; TCHHDL; Tot; Totl,HDLc SerPl,ratio,Cholesterol in HDL/Cholesterol.total [Mass Ratio] in Serum or Plasma,{ratio},Cholesterol in HDL/Total Cholesterol [Mass ratio]
19139-5,Pathologist name,CLIN,CLIN; Nominal; Path; Person name; Point in time; Random,Pathologist name,,Pathologist name,,
8172-9,Cannabinoids,DRUG/TOX,Addiction; Cannabinoid; Delta-9-tetrahydrocannabinol; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Marijuana; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; THC,Cannabinoids SerPl Ql Scn,,Cannabinoids [Presence] in Serum or Plasma by Screen method,,Cannabinoids Screen Ql
20639-1,Aspartate,CHEM,Asp; Aspartic acid; Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,Aspartate SerPl-sCnc,mcmol/dL; mcmol/L; umol/L,Aspartate [Moles/volume] in Serum or Plasma,umol/L,Aspartate [Moles/Vol]
33513-3,Observation,CHEM,Chemistry; Misc; Miscellaneous; Other; Point in time; QNT; Quan; Quant; Quantitative; Random; Sp Gr; Spec; To be specified in another part of the message; Unspecified,Sp Gr Spec,,Specific gravity of Specimen,,Specific gravity (Specimen)
33863-2,Cystatin C,CHEM,Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Cystatin C SerPl-mCnc,mg/L,Cystatin C [Mass/volume] in Serum or Plasma,mg/L,Cystatin C [Mass/Vol]
19926-5,Volume expired during 1.0 s of forced expiration/Forced vital capacity,PULM,Breathing; End tidal volume; Exp; FEV; FEV1; FEV1%; FEV1/FVC; Forced expiratory volume in 1 second; FVC; Lung; Lungs; Point in time; PULMONARY; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; RS; S prime; VC; Vet; Vol; Vol exp; Volume ratio,FEV1/FVC,%,FEV1/FVC,%,
6948-4,lamoTRIgine,DRUG/TOX,DRUG/TOXICOLOGY; Drugs; Lamictal; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,lamoTRIgine SerPl-mCnc,ug/mL,lamoTRIgine [Mass/volume] in Serum or Plasma,ug/mL,lamoTRIgine [Mass/Vol]
9842-6,Casts,UA,#/area; Cast; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Casts #/area UrnS LPF,/LPF,Casts [#/area] in Urine sediment by Microscopy low power field,/[LPF],Casts LM.LPF (Urine sed) [#/Area]
17863-2,Calcium.ionized,CHEM,Ca; Ca-I; Cal; Calcium active; Calcium free; Chemistry; Coagulation factor I; ICA; Ion; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Ca-I SerPl-mCnc,mg/dL,Calcium.ionized [Mass/volume] in Serum or Plasma,mg/dL,Calcium.ionized [Mass/Vol]
3093-2,Urea nitrogen,CHEM,"B/F; BF; Blood urea nitrogen; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Level; Mass concentration; N; N2; Nit; Point in time; QNT; Quan; Quant; Quantitative; Random; UN; UniversalLabOrders",Urea nit Fld-mCnc,mg/dL,Urea nitrogen [Mass/volume] in Body fluid,mg/dL,Urea nitrogen (Body fld) [Mass/Vol]
20394-3,Sample lipemic,SPEC,Milky; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR,Sample Lipemic SerPl Ql,,Sample lipemic [Presence] of Serum or Plasma Qualitative,,Sample lipemic Ql
58429-2,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine",DRUG/TOX,Addiction; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; EDDP; GCMS; i; II; III; Illicit; LC/MS/MS; Level; Mass concentration; Methadone metabolite; Methadone.long acting metabolite; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,EDDP Ur Cfm-mCnc,ng/mL,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine (EDDP) [Mass/volume] in Urine by Confirmatory method",ng/mL,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine (EDDP) Confirm (U) [Mass/Vol]"
703-9,Basophilic stippling,HEM/BC,Baso stipl; Blood; HEMATOLOGY/CELL COUNTS; LM; Micro; Micros; Microscopic; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Stip; Stipl; WB; Whole blood,Baso Stipl Bld Ql Smear,,Basophilic stippling [Presence] in Blood by Light microscopy,,Basophilic stippling LM Ql (Bld)
38256-4,Cells counted.total,HEM/BC,"B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Cell; Cellularity; Cnt; Count; Fl; Fld; FLU; Fluid; HEMATOLOGY/CELL COUNTS; Non-aggregate; Number; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Total cells; Total Cells Counted; Totl",Total Cells Counted Fld,#,Cells Counted Total [#] in Body fluid,{#},Cells Counted Total (Body fld) [#]
1974-5,Bilirubin,CHEM,"B/F; BF; Bili; Bilirubins; Billirubin; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Fl; Fld; FLU; Fluid; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; TBIL; UniversalLabOrders",Bilirub Fld-mCnc,mg/dL,Bilirubin.total [Mass/volume] in Body fluid,mg/dL,Bilirubin (Body fld) [Mass/Vol]
2350-7,Glucose,CHEM,Chemistry; Glu; Gluc; Glucoseur; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UniversalLabOrders; UR; Urn,Glucose Ur-mCnc,mg/dL,Glucose [Mass/volume] in Urine,mg/dL,Glucose (U) [Mass/Vol]
16246-1,Methadone,DRUG/TOX,Addiction; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; LC/MS/MS; Level; Mass concentration; METD; Methadose; MTD; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,Methadone Ur Cfm-mCnc,ng/mL,Methadone [Mass/volume] in Urine by Confirmatory method,ng/mL,Methadone Confirm (U) [Mass/Vol]
25148-8,Calcium oxalate crystals,UA,#/area; Ca; CaC2O4; Cal; CaOx; CaOx Cry; Crys; Cryst; Crystal; Ethanedioate; Ethanedioic acid; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Oxal; Oxalic acid; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,CaOx Cry #/area UrnS HPF,/HPF,Calcium oxalate crystals [#/area] in Urine sediment by Microscopy high power field,/[HPF],Calcium oxalate crystals LM.HPF (Urine sed) [#/Area]
8191-9,Cocaine,DRUG/TOX,Addiction; Benzoylmethylecgonine; Coke; Crack; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Ecgonine methyl ester benzoate; Illicit; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; Snow; SR; UniversalLabOrders,Cocaine SerPl Ql Scn,,Cocaine [Presence] in Serum or Plasma by Screen method,,Cocaine Screen Ql
9795-6,Composition,PATH,Calc; Calculi; Compn; Gastro; Gastroenterology; GI; Kidney; Nephrology; Nominal; Pathology; Point in time; Random; Renal; Stn; Stone; Stones; Typ,Compn Stone,,Composition in Stone,,Composition Nom (Stone)
19448-0,Dihydrocodeine,DRUG/TOX,Addiction; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DF-118; DHC; DHCPlus; Drocode; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; GCMS; Illicit; LC/MS/MS; Level; Mass concentration; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,DHC Ur Cfm-mCnc,ng/mL,Dihydrocodeine [Mass/volume] in Urine by Confirmatory method,ng/mL,Dihydrocodeine Confirm (U) [Mass/Vol]
15410-4,Varicella zoster virus Ab.IgG,MICRO,ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; EIA; ELFA; ELISA; Enzyme immunoassay; Herpes zoster; HHV-3; Human herpesvirus 3; IAA; ID; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; MEIA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; Shingles; SR; SUDS; UniversalLabOrders; VZ; VZV; Zoster,VZV IgG Ser Ql IA,,Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay,,VZV IgG IA Ql (S)
6276-0,Triticum aestivum Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; f004; f4; Immune globulin E; Immunoglobulin E; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Triticum sativum; UniversalLabOrders; Wheat,Wheat IgE Qn,kIU/L; kU/L,Wheat IgE Ab [Units/volume] in Serum,k[IU]/L,Wheat IgE Qn (S)
428-3,rifAMPin,ABXBACT,ANTIBIOTIC SUSCEPTIBILITIES; AST; c301; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Minimum inhibitory concentration; Point in time; Random; RIF; Rifadin; Rifampicin; Rimactane; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty,rifAMPin Islt MIC,,rifAMPin [Susceptibility] by Minimum inhibitory concentration (MIC),,rifAMPin MIC [Susc]
13068-2,Nuclear Ab pattern,SERO,ABS; Aby; ACIF; ANA; ANA Pat; ANF; Antby; Anti; Antibodies; Antibody; Anticomplement Immunofluorescence; Antinuclear antibody; Autoantibodies; Autoantibody; FA; FANA; Fluorescent antibody; Fluoresent; IFA; Immune fluorescence; Immunoflour; Immunofluor; Immunofluorescence; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; NA; Nominal; Nuc; Point in time; Random; Serology; Serum; SR; Time Resolved Fluorescence; TRF,ANA Pat Ser IF-Imp,,Nuclear Ab pattern [Interpretation] in Serum by Immunofluorescence,,Nuclear Ab pattern IF (S) [Interp]
31625-7,Sjogrens syndrome-A extractable nuclear Ab.IgG,SERO,ABS; Aby; ANA; ANA IgG; ANF; Antby; Anti; Antibodies; Antibody; Antinuclear antibody; Autoantibodies; Autoantibody; ENA; ENA SS-A; Immune globulin G; Immunoglobulin G; NA; Nuc; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Ro; Ro AB; Screen; Serology; Serum; Sjogren; SR; SS; SSA; SS-A,ENA SS-A IgG Ser Ql,,Sjogrens syndrome-A extractable nuclear IgG Ab [Presence] in Serum,,Sjogrens syndrome-A extractable nuclear IgG Ql (S)
6248-9,Glycine max Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; f014; f14; Gly; Immune globulin E; Immunoglobulin E; Largest; Maximal; Maximum; Peak; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; Soja hispida; Soy bean; Soya bean; Soyabean; Soybean; SR; UniversalLabOrders,Soybean IgE Qn,kIU/L; kU/L,Soybean IgE Ab [Units/volume] in Serum,k[IU]/L,Soybean IgE Qn (S)
82202-3,Yersinia enterocolitica DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bowel movement; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification; Y enterocol; Y enterocolitica,Y enterocol DNA Stl Ql NAA+non-probe,,Yersinia enterocolitica DNA [Presence] in Stool by NAA with non-probe detection,,Y. enterocolitica DNA NAA+non-probe Ql (Stl)
82211-4,Norovirus genogroup I+II RNA,MICRO,2; 3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; Human Calcivirus; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Norovirus 1; Norovirus G1; Norovirus GI; Norovirus GI + GII; Norovirus GI + GII RNA; Norovirus GI+II; Norwalk virus; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification,Norovirus GI+II RNA Stl Ql NAA+non-probe,,Norovirus genogroup I+II RNA [Presence] in Stool by NAA with non-probe detection,,Norovirus genogroup I+II RNA NAA+non-probe Ql (Stl)
82212-2,Rotavirus A RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Rota virus; ROTAV; Rotaviral; Rotaviurs; RV; RVA; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification,RVA RNA Stl Ql NAA+non-probe,,Rotavirus A RNA [Presence] in Stool by NAA with non-probe detection,,Rotavirus A RNA NAA+non-probe Ql (Stl)
18929-0,Gentamicin.high potency,ABXBACT,Aminoglycosides; ANTIBIOTIC SUSCEPTIBILITIES; AST; c213; Garamycin; Genirr; Genj; Gent; Gentamicin synergy; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Synergistic,Gentamicin Synergy Susc Islt,,Gentamicin.high potency [Susceptibility],,Gentamicin.high potency [Susc]
34524-9,Neutrophils.band form,HEM/BC,Auto; Automated detection; Bands; Blood; bnd; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; N-Band; Neut; Neutr; Neutrophil; Neuts Band; Ordinal; PMN; PNM; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,Neuts Band Bld Ql Auto,,Band form neutrophils [Presence] in Blood by Automated count,,Band form neutrophils Auto Ql (Bld)
51487-7,Leukocytes,UA,#; ABS; absolute; absolutes; Auto; Automated detection; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; Leuc; Leuk; Leukocyte; Lkcs; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UR; URINALYSIS; Urn; WBC; WBCs; White blood cell; White blood cells,WBC # Ur Auto,/uL,Leukocytes [#/volume] in Urine by Automated count,/uL,WBC Auto (U) [#/Vol]
43867-1,Beta-2 transferrin,CHEM,B; B2 Transferrin; Chemistry; II; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; Siderophilin; SR; t fraction; Tf; Trf; TRFRN,B2 Transferrin Ser Ql,,Beta-2 transferrin [Presence] in Serum,,Beta-2 transferrin Ql (S)
82196-7,Campylobacter coli+jejuni+upsaliensis DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bowel movement; C coli; C coli+jej+upsa; C coli+jejuni; Campy; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification,C coli+jej+upsa DNA Stl Ql NAA+non-probe,,Campylobacter coli+jejuni+upsaliensis DNA [Presence] in Stool by NAA with non-probe detection,,C. coli+jejuni+upsaliensis DNA NAA+non-probe Ql (Stl)
82199-1,Salmonella enterica+bongori DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bowel movement; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; S ent+bong; S enterica; Sal; Salmonel; Salmonella choleraesuis; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification,S ent+bong DNA Stl Ql NAA+non-probe,,Salmonella enterica+bongori DNA [Presence] in Stool by NAA with non-probe detection,,S. enterica+bongori DNA NAA+non-probe Ql (Stl)
2467-9,IgG subclass 2,CHEM,Chemistry; IgG 2; IgG2; II; Immune globulin G; Immunoglobulin G; Immunoglobulin G subclass 2; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Subclasses,IgG2 Ser-mCnc,g/L;mg/dL,IgG subclass 2 [Mass/volume] in Serum,mg/dL,IgG subclass 2 (S) [Mass/Vol]
30083-0,Epstein Barr virus nuclear Ab.IgG,MICRO,ABS; Aby; ANA; ANA IgG; ANF; Antby; Anti; Antibodies; Antibody; Antinuclear antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EBNA; EBV; EBV NA; EIA; ELFA; ELISA; Enzyme immunoassay; Epstn; HHV-4; human herpesvirus 4; IAA; ID; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; MEIA; Microbiology; Mono; Mononucleosis; NA; Nuc; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; SUDS; UniversalLabOrders,EBV NA IgG Ser IA-aCnc,IU/mL,Epstein Barr virus nuclear IgG Ab [Units/volume] in Serum by Immunoassay,[IU]/mL,EBV nuclear IgG IA Qn (S)
2468-7,IgG subclass 3,CHEM,Chemistry; IgG 3; IgG3; III; Immune globulin G; Immunoglobulin G; Immunoglobulin G subclass 3; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Subclasses,IgG3 Ser-mCnc,g/L;mg/dL,IgG subclass 3 [Mass/volume] in Serum,mg/dL,IgG subclass 3 (S) [Mass/Vol]
20522-9,chlordiazePOXIDE,DRUG/TOX,Cfm; Chlordiaz; Chlordiaze; Chlordiazep; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; GCMS; LC/MS/MS; Level; Librium; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,Chlordiazep Ur Cfm-mCnc,ug/mL,chlordiazePOXIDE [Mass/volume] in Urine by Confirmatory method,ug/mL,chlordiazePOXIDE Confirm (U) [Mass/Vol]
12286-1,Drugs,DRUG/TOX,Drug; DRUG/TOXICOLOGY; Drugs; Identity or presence; Nominal; Point in time; Random; Scn; Scr; Scrn; UA; UR; Urn,Drugs Ur Scn Nom,,Drugs identified in Urine by Screen method Nominal,,Drugs identified Screen Nom (U)
57782-5,Complete blood count W Ordered Manual Differential panel,PANEL.HEM/BC,Blood; CBC W ordered manual diff; Diff; Diff Pnl; Differl; Differn; HEMATOLOGY/CELL COUNTS; Pan; PANEL.HEMATOLOGY& CELL COUNTS; Panl; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; UniversalLabOrders; WB; Whole blood,CBC W ordered manual diff Bld,,CBC W Ordered Manual Differential panel - Blood,,CBC W Ordered Manual Differential panel (Bld)
2466-1,IgG subclass 1,CHEM,Chemistry; i; IgG 1; IgG1; Immune globulin G; Immunoglobulin G; Immunoglobulin G subclass 1; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Subclasses,IgG1 Ser-mCnc,g/L;mg/dL,IgG subclass 1 [Mass/volume] in Serum,mg/dL,IgG subclass 1 (S) [Mass/Vol]
20392-7,Sample icteric,SPEC,Icterus; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR,Sample Icteric SerPl Ql,,Sample icteric [Presence] of Serum or Plasma Qualitative,,Sample icteric Ql
20513-8,Turbidity,SPEC,"B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Fl; Fld; FLU; Fluid; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SPEC",Turbidity Fld Ql,,Turbidity [Presence] of Body fluid Qualitative,,Turbidity Ql (Body fld)
16229-7,clonazePAM,DRUG/TOX,Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; GCMS; Klonopin; LC/MS/MS; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,clonazePAM Ur Cfm-mCnc,ug/mL,clonazePAM [Mass/volume] in Urine by Confirmatory method,ug/mL,clonazePAM Confirm (U) [Mass/Vol]
